#contig		start	stop	amplitude 1	amplitude 2
Chromosome	506100	506999	8.964244	8.290952
Chromosome	516600	517599	15.877000	13.660739
Chromosome	518800	519499	4.517568	3.856044
Chromosome	522200	522999	3.528759	4.242039
Chromosome	528200	528899	3.850857	3.746980
Chromosome	540600	541499	18.277951	18.682571
Chromosome	553900	555099	21.415407	19.537838
Chromosome	557300	558099	6.901385	6.710421
Chromosome	559200	560199	14.512552	16.802215
Chromosome	567600	568599	9.829539	10.116549
Chromosome	571900	572799	15.728635	14.325147
Chromosome	574800	575499	4.109899	3.978376
Chromosome	575700	576399	3.225139	3.978069
Chromosome	577700	578499	4.806121	6.541118
Chromosome	579100	580799	14.440211	11.857589
Chromosome	582500	583399	8.577021	8.572922
Chromosome	590400	591199	8.378854	8.104500
Chromosome	593500	594399	5.458660	6.425719
Chromosome	598500	599299	7.899702	6.925094
Chromosome	602900	603899	11.418443	10.843503
Chromosome	607800	608799	27.903778	27.180964
Chromosome	619300	620099	5.333923	5.203615
Chromosome	620200	620899	3.906977	3.735129
Chromosome	625400	626099	4.423845	3.928306
Chromosome	634700	635399	3.381622	3.147071
Chromosome	640100	640899	4.970445	5.506346
Chromosome	644000	644799	10.403731	12.004653
Chromosome	646100	646899	3.620948	4.184252
Chromosome	649700	650499	4.165257	4.735209
Chromosome	653800	654699	11.990900	11.058347
Chromosome	655700	656499	1.288727	13.293767
Chromosome	663800	664699	9.917248	9.011641
Chromosome	671600	672499	6.294593	6.352156
Chromosome	676300	676999	3.626059	3.663688
Chromosome	680000	680699	3.831223	3.753012
Chromosome	686900	688099	54.172519	47.893172
Chromosome	689500	690299	12.925685	11.057008
Chromosome	692400	693199	9.870583	9.730429
Chromosome	701700	702399	4.276571	5.191697
Chromosome	704500	705199	3.621423	3.475103
Chromosome	709900	710699	7.039749	7.046046
Chromosome	711800	712499	3.890912	4.477854
Chromosome	719900	720699	3.332497	3.611828
Chromosome	728500	729199	5.770537	5.684507
Chromosome	729400	730199	9.030085	7.660054
Chromosome	731000	732199	9.559322	9.586259
Chromosome	733200	734099	10.012323	10.507026
Chromosome	734500	735399	11.240980	10.969641
Chromosome	736400	737099	5.198869	5.621250
Chromosome	737200	738099	7.083094	8.989876
Chromosome	742900	743599	5.485507	6.085369
Chromosome	744000	744999	10.122234	10.970581
Chromosome	748300	750399	9.689596	9.474435
Chromosome	757700	758399	3.481981	3.135757
Chromosome	762200	762899	3.937917	4.604439
Chromosome	765700	766399	3.528070	4.157112
Chromosome	768100	769199	17.490237	16.473630
Chromosome	770100	772499	9.351390	20.196864
Chromosome	772900	773699	2.860163	3.224285
Chromosome	775200	775899	3.129369	3.264162
Chromosome	787300	788199	7.006764	10.336373
Chromosome	795900	796799	11.176349	14.370905
Chromosome	797700	798399	3.503990	4.308457
Chromosome	830200	831999	5.312218	5.818145
Chromosome	833800	834799	31.038403	35.508092
Chromosome	835500	836199	3.973973	3.546284
Chromosome	838200	839099	11.266420	10.933309
Chromosome	840400	841099	4.056143	3.984283
Chromosome	847800	848499	2.961712	2.799877
Chromosome	852600	853299	4.107677	4.098506
Chromosome	853500	854199	4.009444	3.965912
Chromosome	855100	855999	6.509480	8.041821
Chromosome	858200	858899	5.641851	3.964443
Chromosome	859700	860499	5.804736	5.289202
Chromosome	862200	862899	5.528498	4.567184
Chromosome	881100	882599	7.668911	9.200234
Chromosome	886400	887299	20.028365	13.619896
Chromosome	902700	903399	4.489145	5.142013
Chromosome	906100	906799	3.989592	4.650118
Chromosome	912900	913699	6.641989	5.958768
Chromosome	918400	919099	5.314696	6.268171
Chromosome	924900	925699	5.110292	3.224015
Chromosome	929200	929999	5.792916	7.393441
Chromosome	936900	937599	2.831300	2.976047
Chromosome	943200	944099	8.067295	12.780404
Chromosome	949500	950899	6.643929	6.796087
Chromosome	951000	951699	3.889988	5.706247
Chromosome	952000	952699	3.550062	3.774362
Chromosome	955100	955799	3.854762	4.172151
Chromosome	958300	959099	6.076080	9.240564
Chromosome	967500	968299	4.509131	5.885328
Chromosome	972100	972899	6.129878	6.669083
Chromosome	978200	978899	3.612159	3.907045
Chromosome	983400	984299	20.230976	17.265300
Chromosome	986000	986699	5.957956	4.468090
Chromosome	990300	991299	21.790654	25.517631
Chromosome	1002300	1003299	30.873343	30.914132
Chromosome	1003700	1004399	5.204875	4.798788
Chromosome	1017600	1018299	4.336185	6.154202
Chromosome	1021200	1021899	3.755628	3.763237
Chromosome	1026400	1027099	4.872824	4.826138
Chromosome	1028100	1028899	5.315493	6.531201
Chromosome	1035900	1036799	7.082192	6.630539
Chromosome	1038600	1039299	3.954657	3.588243
Chromosome	1041100	1041799	3.092822	3.382905
Chromosome	1042600	1043999	13.161079	11.461334
Chromosome	1051500	1052599	29.181075	31.545722
Chromosome	1053500	1054199	3.808180	3.733685
Chromosome	1059700	1060999	39.463712	42.584520
Chromosome	1067700	1068499	4.391273	4.840155
Chromosome	1069900	1070799	14.370607	12.875863
Chromosome	1078500	1079199	2.150230	3.391853
Chromosome	1080100	1080899	13.337417	11.150197
Chromosome	1082100	1082799	2.611091	3.349006
Chromosome	1094500	1095399	4.603186	4.269345
Chromosome	1103800	1104699	16.979063	16.547656
Chromosome	1105600	1106299	3.807671	4.212363
Chromosome	1107500	1108199	2.974740	3.204510
Chromosome	1113200	1113999	5.748504	7.165301
Chromosome	1127600	1128299	3.702130	3.363253
Chromosome	1132400	1133199	8.835751	9.447237
Chromosome	1134100	1134899	6.679348	5.582749
Chromosome	1153700	1154499	10.185243	10.427325
Chromosome	1154700	1156399	13.006853	13.932100
Chromosome	1173500	1174199	5.160643	5.157881
Chromosome	1185700	1186499	6.949099	7.838895
Chromosome	1197300	1197999	3.428712	3.589549
Chromosome	1200200	1200999	8.176487	7.526214
Chromosome	1206700	1207499	4.431636	5.584067
Chromosome	1209000	1209699	4.056931	3.905012
Chromosome	1211900	1212799	13.844835	19.575053
Chromosome	1218300	1218999	3.487014	3.414054
Chromosome	1228400	1229699	10.677220	9.663300
Chromosome	1230600	1231499	4.385320	4.063104
Chromosome	1236400	1237199	6.880619	6.982410
Chromosome	1239100	1239899	6.277993	4.763266
Chromosome	1242100	1242899	6.010577	6.489928
Chromosome	1245600	1246899	4.356001	4.242744
Chromosome	1247000	1247899	13.906293	10.690289
Chromosome	1248200	1248999	6.547835	5.626188
Chromosome	1249900	1250599	4.799984	5.030735
Chromosome	1250800	1251499	3.973547	3.340389
Chromosome	1257500	1258599	21.139136	17.865966
Chromosome	1281300	1281999	3.001573	2.782007
Chromosome	1283400	1284099	3.229214	3.620224
Chromosome	1286100	1286999	11.102648	11.633772
Chromosome	1287500	1288299	5.883932	6.880933
Chromosome	1288800	1289599	6.309540	6.277729
Chromosome	1296000	1297399	10.763251	13.069868
Chromosome	1302000	1302699	3.538940	3.856088
Chromosome	1302800	1303499	3.326843	3.546286
Chromosome	1303600	1304399	5.858712	4.727740
Chromosome	1311900	1312599	7.410279	8.650257
Chromosome	1316000	1316799	5.968335	5.661208
Chromosome	1320800	1321699	14.574249	17.163455
Chromosome	1333000	1334199	9.569644	10.783712
Chromosome	1336400	1337199	11.552930	8.476933
Chromosome	1355700	1356699	14.216268	12.959670
Chromosome	1358200	1359099	7.452841	7.204821
Chromosome	1359900	1360599	4.484237	4.416137
Chromosome	1363800	1364599	6.033639	6.672287
Chromosome	1374700	1375399	4.664364	3.894057
Chromosome	1377500	1378399	10.449591	13.134588
Chromosome	1402300	1402999	4.778553	5.342848
Chromosome	1409900	1410599	5.047646	5.504436
Chromosome	1412200	1413199	25.528217	25.116100
Chromosome	1414700	1415499	4.641767	3.638736
Chromosome	1416600	1417299	3.107021	4.293071
Chromosome	1420400	1421399	13.454608	14.175723
Chromosome	1424000	1424799	4.288103	5.006811
Chromosome	1433500	1434299	5.812030	6.764687
Chromosome	1460800	1461599	4.486118	5.011581
Chromosome	1474300	1475299	15.193640	16.794152
Chromosome	1476700	1477499	18.237604	15.721820
Chromosome	1478400	1479299	7.725477	8.277460
Chromosome	1484900	1486199	3.694058	3.711569
Chromosome	1488400	1489099	3.536786	3.471622
Chromosome	1490800	1491499	3.520424	3.619809
Chromosome	1493000	1493699	3.403238	3.899391
Chromosome	1496100	1496799	4.037598	4.001253
Chromosome	1498900	1499699	5.166102	5.350587
Chromosome	1500500	1501999	8.562558	9.461030
Chromosome	1503800	1504499	3.085334	2.836196
Chromosome	1507700	1508399	5.638630	4.659419
Chromosome	1508500	1509199	2.878263	4.422605
Chromosome	1511400	1512399	13.577207	13.589865
Chromosome	1514600	1515599	59.735375	73.550973
Chromosome	1525900	1526599	4.164145	2.939320
Chromosome	1528300	1529199	26.096328	19.745360
Chromosome	1541600	1542599	32.459548	36.600207
Chromosome	1545500	1546399	6.267258	5.054361
Chromosome	1549600	1550399	8.332068	6.701244
Chromosome	1551000	1551799	14.776365	13.711488
Chromosome	1558000	1558699	3.506125	3.183971
Chromosome	1566700	1567499	8.901114	9.178786
Chromosome	1569800	1570599	6.144562	6.184290
Chromosome	1583700	1584399	5.743346	3.630413
Chromosome	1586300	1586999	5.738433	5.622415
Chromosome	1588200	1589199	8.661560	9.801592
Chromosome	1593700	1594399	6.541348	5.916105
Chromosome	1596100	1597099	8.238191	10.893509
Chromosome	1606800	1607799	16.672543	16.421228
Chromosome	1609200	1610299	3.043607	3.797348
Chromosome	1613300	1614199	12.047477	11.430511
Chromosome	1620300	1621199	9.539065	8.823183
Chromosome	1627700	1628499	8.401592	4.975538
Chromosome	1633100	1633899	4.503689	4.805084
Chromosome	1657400	1658099	3.027192	3.392952
Chromosome	1666400	1667199	5.035731	6.205581
Chromosome	1678800	1679799	12.473177	10.684257
Chromosome	1682600	1683299	5.041235	4.330483
Chromosome	1693100	1693999	10.310966	11.252781
Chromosome	1710400	1711399	11.960135	16.724704
Chromosome	1718400	1719299	8.921019	7.014942
Chromosome	1721900	1722699	5.190504	5.872605
Chromosome	1744300	1745199	27.239976	29.128498
Chromosome	1745400	1746199	8.046842	6.972094
Chromosome	1773500	1774199	4.432509	3.557855
Chromosome	1776600	1777399	6.144649	6.018006
Chromosome	1806700	1807399	3.450268	2.568701
Chromosome	1810700	1811699	9.617729	9.682710
Chromosome	1814700	1815499	9.348506	9.032828
Chromosome	1821200	1821899	4.779626	4.960457
Chromosome	1826200	1827399	20.228454	23.302012
Chromosome	1830000	1830899	7.306642	6.227238
Chromosome	1834000	1834799	7.295932	7.981166
Chromosome	1846300	1847199	4.640568	3.198514
Chromosome	1848900	1849699	10.449347	9.431281
Chromosome	1861300	1862099	4.549927	3.575586
Chromosome	1863100	1864399	52.365491	58.868798
Chromosome	1864500	1865899	6.147605	5.130468
Chromosome	1867200	1867899	3.954107	4.643377
Chromosome	1874300	1875899	82.153535	67.098277
Chromosome	1876800	1877599	3.159807	3.116458
Chromosome	1878700	1879399	2.790086	3.024256
Chromosome	1880300	1881299	6.494392	6.361769
Chromosome	1881800	1882499	3.516230	4.045868
Chromosome	1889300	1890099	8.291019	7.756979
Chromosome	1902700	1903399	3.207067	4.412890
Chromosome	1906500	1907699	49.569597	49.058583
Chromosome	1916200	1917799	11.713511	10.367851
Chromosome	1926300	1926999	4.055863	2.871751
Chromosome	1927100	1927899	6.312059	6.277955
Chromosome	1929100	1929799	3.334831	3.459788
Chromosome	1932700	1933399	4.631899	5.089843
Chromosome	1935500	1936499	7.444146	8.483901
Chromosome	1939700	1940499	3.923302	4.957367
Chromosome	1941100	1941899	3.996422	3.353141
Chromosome	1943200	1943999	5.881057	5.696061
Chromosome	1945900	1946599	3.904689	4.291846
Chromosome	1950300	1950999	5.253180	5.277737
Chromosome	1956700	1957499	6.557875	7.848744
Chromosome	1959900	1960699	5.948107	6.103895
Chromosome	1971800	1972499	4.193039	5.118349
Chromosome	1978700	1979499	10.072212	9.739690
Chromosome	1982400	1983199	7.161421	7.339711
Chromosome	1985600	1986299	3.314157	3.273945
Chromosome	1991500	1992199	3.578693	3.716963
Chromosome	2001900	2002899	11.622743	15.716885
Chromosome	2007400	2008099	4.495188	3.957778
Chromosome	2011200	2011899	3.596672	4.020411
Chromosome	2013400	2014199	4.843464	5.209841
PNRC100	115200	116199	3.113275	3.174747
PNRC100	116400	117399	9.095600	9.255809
PNRC100	146700	148099	3.324843	2.948152
PNRC100	148500	149699	4.880357	3.714894
PNRC100	158200	158799	4.864602	2.146872
PNRC200	8400	9699	23.945514	29.042239
PNRC200	19800	20699	3.520026	3.180548
PNRC200	21900	22899	8.924590	9.966521
PNRC200	28800	29999	6.823602	7.808116
PNRC200	31500	32199	2.533426	5.265372
PNRC200	35500	36199	2.425551	2.591039
PNRC200	37800	38599	3.126244	2.704430
PNRC200	41600	42599	9.638466	13.320079
PNRC200	57500	58399	5.695425	5.996138
PNRC200	59600	60299	2.801505	3.083993
PNRC200	64400	65099	3.317567	2.547754
PNRC200	71200	72299	22.774722	23.237215
PNRC200	79400	80099	4.022461	2.801389
PNRC200	81200	81899	2.178161	2.260115
PNRC200	89000	89699	2.058481	2.340400
PNRC200	92000	92799	2.923337	3.091985
PNRC200	97300	98299	6.264406	7.705496
PNRC200	132900	133599	13.391638	9.125401
PNRC200	136700	137399	6.789328	6.454421
PNRC200	144000	144799	5.541717	4.958747
PNRC200	146900	147799	5.571380	4.786845
PNRC200	160300	160999	2.471866	2.599614
PNRC200	162100	162999	23.869726	24.788287
PNRC200	166300	167399	17.562490	27.472818
PNRC200	168000	168799	9.024457	8.461151
PNRC200	181300	181999	3.316564	5.648931
PNRC200	208400	209299	5.604738	5.058181
PNRC200	212000	212799	5.820908	6.177728
PNRC200	219800	220599	4.412595	5.791063
PNRC200	222200	224199	9.351536	7.623708
PNRC200	228100	228799	3.794229	4.190369
PNRC200	229400	230199	3.371554	3.682608
PNRC200	240000	241299	9.836593	9.704866
PNRC200	241600	242699	32.402193	38.251227
PNRC200	243300	246099	10.750553	9.297570
PNRC200	246300	247099	6.464245	7.498124
PNRC200	248000	248799	7.975901	10.842130
PNRC200	276300	277099	4.837258	4.105793
